,postcode,sqkm,baths,beds,parking,propertyType,sales,volume
22737,2750,35.37010000000001,3.0,3.0,3.0,house,2190000.0,3.0
22738,2750,35.37010000000001,3.0,4.0,0.0,house,685000.0,1.0
22739,2750,35.37010000000001,3.0,4.0,1.0,house,12441000.0,18.0
22740,2750,35.37010000000001,3.0,4.0,2.0,house,117530898.0,133.0
22741,2750,35.37010000000001,3.0,4.0,3.0,house,56060437.0,63.0
22742,2750,35.37010000000001,4.0,4.0,2.0,house,4255000.0,5.0
22743,2750,35.37010000000001,4.0,4.0,2.0,semi detached,731000.0,1.0
22744,2750,35.37010000000001,4.0,4.0,3.0,house,15281700.0,11.0
22745,2750,35.37010000000001,4.0,4.0,3.0,other,2200000.0,1.0
22746,2750,35.37010000000001,5.0,4.0,1.0,house,1005000.0,1.0
22747,2750,35.37010000000001,5.0,4.0,2.0,house,1310000.0,1.0
22748,2750,35.37010000000001,5.0,4.0,3.0,apartment,4101000.0,2.0
22749,2750,35.37010000000001,5.0,4.0,3.0,house,1730000.0,1.0
22750,2750,35.37010000000001,5.0,4.0,3.0,land,3442000.0,6.0
22751,2752,53.56890000000001,1.0,1.0,1.0,semi detached,520000.0,2.0
22752,2752,53.56890000000001,1.0,1.0,3.0,apartment,214500.0,1.0
22753,2752,53.56890000000001,1.0,2.0,0.0,house,525000.0,1.0
22754,2752,53.56890000000001,1.0,2.0,1.0,house,6035200.0,18.0
22755,2752,53.56890000000001,1.0,2.0,2.0,house,5459500.0,12.0
22756,2752,53.56890000000001,1.0,2.0,3.0,house,2004500.0,4.0
22757,2752,53.56890000000001,1.0,3.0,0.0,house,4220500.0,10.0
22758,2752,53.56890000000001,1.0,3.0,0.0,other,585000.0,1.0
22759,2752,53.56890000000001,1.0,3.0,1.0,house,16406501.0,39.0
22760,2752,53.56890000000001,1.0,3.0,2.0,house,20605000.0,39.0
22761,2752,53.56890000000001,1.0,3.0,2.0,other,1195000.0,2.0
22762,2752,53.56890000000001,1.0,3.0,3.0,house,12480500.0,25.0
22763,2752,53.56890000000001,1.0,4.0,0.0,house,2223500.0,4.0
22764,2752,53.56890000000001,1.0,4.0,1.0,house,1211500.0,2.0
22765,2752,53.56890000000001,1.0,4.0,2.0,house,2519000.0,6.0
22766,2752,53.56890000000001,1.0,4.0,3.0,house,2170000.0,4.0
22767,2752,53.56890000000001,2.0,2.0,3.0,house,361050.0,1.0
22768,2752,53.56890000000001,2.0,3.0,0.0,house,370000.0,1.0
22769,2752,53.56890000000001,2.0,3.0,1.0,house,2070500.0,4.0
22770,2752,53.56890000000001,2.0,3.0,2.0,house,7299500.0,13.0
22771,2752,53.56890000000001,2.0,3.0,3.0,house,8743000.0,13.0
22772,2752,53.56890000000001,2.0,4.0,0.0,house,4068500.0,6.0
22773,2752,53.56890000000001,2.0,4.0,0.0,other,2050000.0,1.0
22774,2752,53.56890000000001,2.0,4.0,1.0,house,6425000.0,11.0
22775,2752,53.56890000000001,2.0,4.0,2.0,house,51229050.0,66.0
22776,2752,53.56890000000001,2.0,4.0,3.0,house,36884500.0,43.0
22777,2752,53.56890000000001,2.0,4.0,3.0,other,1975000.0,2.0
22778,2752,53.56890000000001,3.0,3.0,2.0,house,1260000.0,2.0
22779,2752,53.56890000000001,3.0,4.0,1.0,house,1935000.0,3.0
22780,2752,53.56890000000001,3.0,4.0,2.0,house,10768000.0,12.0
22781,2752,53.56890000000001,3.0,4.0,2.0,other,2430000.0,2.0
22782,2752,53.56890000000001,3.0,4.0,3.0,house,2167667000.0,19.0
22783,2752,53.56890000000001,4.0,4.0,3.0,house,7375000.0,7.0
22784,2752,53.56890000000001,5.0,4.0,3.0,land,8522500.0,6.0
22785,2753,166.3876,1.0,0.0,0.0,apartment,290000.0,1.0
22786,2753,166.3876,1.0,1.0,0.0,house,1260000.0,1.0
22787,2753,166.3876,1.0,1.0,1.0,apartment,230000.0,1.0
22788,2753,166.3876,1.0,1.0,1.0,house,1662000.0,3.0
22789,2753,166.3876,1.0,1.0,1.0,semi detached,325000.0,1.0
22790,2753,166.3876,1.0,1.0,2.0,apartment,265000.0,1.0
22791,2753,166.3876,1.0,1.0,2.0,house,667500.0,2.0
22792,2753,166.3876,1.0,1.0,3.0,house,885000.0,1.0
22793,2753,166.3876,1.0,1.0,3.0,other,875000.0,1.0
22794,2753,166.3876,1.0,2.0,0.0,house,2360000.0,4.0
22795,2753,166.3876,1.0,2.0,0.0,other,3305000.0,3.0
22796,2753,166.3876,1.0,2.0,1.0,apartment,12698000.0,34.0
22797,2753,166.3876,1.0,2.0,1.0,house,16182500.0,37.0
22798,2753,166.3876,1.0,2.0,1.0,other,1180000.0,1.0
22799,2753,166.3876,1.0,2.0,1.0,semi detached,7728500.0,16.0
22800,2753,166.3876,1.0,2.0,2.0,house,7096000.0,15.0
22801,2753,166.3876,1.0,2.0,2.0,other,1250000.0,1.0
22802,2753,166.3876,1.0,2.0,2.0,semi detached,916000.0,2.0
22803,2753,166.3876,1.0,2.0,3.0,house,6156000.0,8.0
22804,2753,166.3876,1.0,2.0,3.0,other,2615000.0,2.0
22805,2753,166.3876,1.0,3.0,0.0,house,6622000.0,9.0
22806,2753,166.3876,1.0,3.0,1.0,apartment,395000.0,1.0
22807,2753,166.3876,1.0,3.0,1.0,house,38000000.0,62.0
22808,2753,166.3876,1.0,3.0,1.0,other,4385000.0,3.0
22809,2753,166.3876,1.0,3.0,2.0,house,32167000.0,46.0
22810,2753,166.3876,1.0,3.0,2.0,other,4675000.0,5.0
22811,2753,166.3876,1.0,3.0,2.0,semi detached,530000.0,1.0
22812,2753,166.3876,1.0,3.0,3.0,house,24985000.0,34.0
22813,2753,166.3876,1.0,3.0,3.0,other,6035000.0,6.0
22814,2753,166.3876,1.0,3.0,3.0,semi detached,597500.0,1.0
22815,2753,166.3876,1.0,4.0,0.0,house,900000.0,1.0
22816,2753,166.3876,1.0,4.0,0.0,other,895000.0,1.0
22817,2753,166.3876,1.0,4.0,1.0,house,3704000.0,6.0
22818,2753,166.3876,1.0,4.0,1.0,other,1410000.0,1.0
22819,2753,166.3876,1.0,4.0,2.0,house,11333000.0,14.0
22820,2753,166.3876,1.0,4.0,3.0,house,14646000.0,19.0
22821,2753,166.3876,1.0,4.0,3.0,other,3228000.0,3.0
22822,2753,166.3876,2.0,2.0,1.0,apartment,3102500.0,8.0
22823,2753,166.3876,2.0,2.0,1.0,house,1855000.0,4.0
22824,2753,166.3876,2.0,2.0,1.0,semi detached,1535000.0,3.0
22825,2753,166.3876,2.0,2.0,2.0,apartment,415000.0,1.0
22826,2753,166.3876,2.0,2.0,2.0,house,890000.0,2.0
22827,2753,166.3876,2.0,2.0,3.0,house,840000.0,1.0
22828,2753,166.3876,2.0,2.0,3.0,other,795000.0,1.0
22829,2753,166.3876,2.0,3.0,0.0,other,437500.0,1.0
22830,2753,166.3876,2.0,3.0,1.0,house,9213500.0,12.0
22831,2753,166.3876,2.0,3.0,1.0,semi detached,550000.0,1.0
22832,2753,166.3876,2.0,3.0,2.0,house,17295000.0,25.0
22833,2753,166.3876,2.0,3.0,2.0,other,2010000.0,2.0
22834,2753,166.3876,2.0,3.0,2.0,semi detached,665000.0,1.0
22835,2753,166.3876,2.0,3.0,3.0,house,10506500.0,14.0
22836,2753,166.3876,2.0,3.0,3.0,other,2207500.0,2.0
22837,2753,166.3876,2.0,4.0,0.0,house,6332000.0,7.0
22838,2753,166.3876,2.0,4.0,0.0,other,1600000.0,1.0
22839,2753,166.3876,2.0,4.0,1.0,house,8670500.0,14.0
22840,2753,166.3876,2.0,4.0,1.0,other,1550000.0,1.0
22841,2753,166.3876,2.0,4.0,2.0,house,78416000.0,90.0
22842,2753,166.3876,2.0,4.0,2.0,other,13705000.0,9.0
22843,2753,166.3876,2.0,4.0,3.0,house,72204500.0,68.0
22844,2753,166.3876,2.0,4.0,3.0,other,20173500.0,17.0
22845,2753,166.3876,3.0,2.0,3.0,house,1550000.0,2.0
22846,2753,166.3876,3.0,3.0,1.0,house,1520000.0,2.0
22847,2753,166.3876,3.0,3.0,2.0,other,760000.0,1.0
22848,2753,166.3876,3.0,3.0,3.0,house,1925000.0,2.0
22849,2753,166.3876,3.0,4.0,0.0,house,920000.0,1.0
22850,2753,166.3876,3.0,4.0,1.0,house,1888000.0,2.0
22851,2753,166.3876,3.0,4.0,1.0,other,882000.0,1.0
22852,2753,166.3876,3.0,4.0,2.0,house,23883000.0,23.0
22853,2753,166.3876,3.0,4.0,2.0,other,3607500.0,3.0
22854,2753,166.3876,3.0,4.0,2.0,semi detached,1380000.0,2.0
22855,2753,166.3876,3.0,4.0,3.0,house,58274000.0,46.0
22856,2753,166.3876,3.0,4.0,3.0,other,26834000.0,17.0
22857,2753,166.3876,4.0,4.0,0.0,house,675000.0,1.0
22858,2753,166.3876,4.0,4.0,1.0,house,1000000.0,1.0
22859,2753,166.3876,4.0,4.0,2.0,house,3640000.0,3.0
22860,2753,166.3876,4.0,4.0,2.0,other,3310000.0,2.0
22861,2753,166.3876,4.0,4.0,3.0,house,17550000.0,12.0
22862,2753,166.3876,4.0,4.0,3.0,other,12660000.0,9.0
22863,2753,166.3876,5.0,4.0,2.0,house,750000.0,1.0
22864,2753,166.3876,5.0,4.0,3.0,house,3459000.0,5.0
22865,2753,166.3876,5.0,4.0,3.0,land,11251000.0,23.0
22866,2754,34.32510000000001,1.0,1.0,0.0,house,1095000.0,1.0
22867,2754,34.32510000000001,1.0,1.0,0.0,other,1075000.0,1.0
22868,2754,34.32510000000001,1.0,1.0,2.0,house,280500.0,1.0
22869,2754,34.32510000000001,1.0,2.0,1.0,apartment,909950.0,2.0
22870,2754,34.32510000000001,1.0,2.0,1.0,house,3214000.0,8.0
22871,2754,34.32510000000001,1.0,2.0,1.0,other,452000.0,1.0
22872,2754,34.32510000000001,1.0,2.0,1.0,semi detached,5026000.0,12.0
22873,2754,34.32510000000001,1.0,2.0,2.0,apartment,435000.0,1.0
22874,2754,34.32510000000001,1.0,2.0,2.0,house,1188835.0,3.0
22875,2754,34.32510000000001,1.0,2.0,2.0,semi detached,2416000.0,6.0
22876,2754,34.32510000000001,1.0,2.0,3.0,house,255500.0,1.0
22877,2754,34.32510000000001,1.0,2.0,3.0,semi detached,340000.0,1.0
22878,2754,34.32510000000001,1.0,3.0,0.0,other,655000.0,1.0
22879,2754,34.32510000000001,1.0,3.0,1.0,house,15944000.0,32.0
22880,2754,34.32510000000001,1.0,3.0,1.0,semi detached,2267500.0,5.0
22881,2754,34.32510000000001,1.0,3.0,2.0,apartment,459000.0,1.0
22882,2754,34.32510000000001,1.0,3.0,2.0,house,12204750.0,22.0
22883,2754,34.32510000000001,1.0,3.0,2.0,semi detached,908000.0,2.0
22884,2754,34.32510000000001,1.0,3.0,3.0,house,10954000.0,18.0
22885,2754,34.32510000000001,1.0,3.0,3.0,other,4355000.0,3.0
22886,2754,34.32510000000001,1.0,4.0,1.0,house,1745000.0,3.0
22887,2754,34.32510000000001,1.0,4.0,2.0,house,3017000.0,5.0
22888,2754,34.32510000000001,1.0,4.0,3.0,house,3375000.0,6.0
22889,2754,34.32510000000001,2.0,2.0,1.0,house,430000.0,1.0
22890,2754,34.32510000000001,2.0,2.0,1.0,semi detached,445000.0,1.0
22891,2754,34.32510000000001,2.0,2.0,2.0,semi detached,410000.0,1.0
22892,2754,34.32510000000001,2.0,2.0,3.0,house,240000.0,1.0
22893,2754,34.32510000000001,2.0,3.0,1.0,house,1375000.0,3.0
22894,2754,34.32510000000001,2.0,3.0,1.0,semi detached,1989000.0,4.0
22895,2754,34.32510000000001,2.0,3.0,2.0,apartment,460000.0,1.0
22896,2754,34.32510000000001,2.0,3.0,2.0,house,21473750.0,35.0
22897,2754,34.32510000000001,2.0,3.0,2.0,semi detached,9629500.0,19.0
22898,2754,34.32510000000001,2.0,3.0,3.0,house,7331000.0,10.0
22899,2754,34.32510000000001,2.0,3.0,3.0,other,760000.0,1.0
22900,2754,34.32510000000001,2.0,4.0,0.0,house,1545000.0,2.0
22901,2754,34.32510000000001,2.0,4.0,1.0,house,2232000.0,4.0
22902,2754,34.32510000000001,2.0,4.0,2.0,house,40585278.0,57.0
22903,2754,34.32510000000001,2.0,4.0,2.0,semi detached,510000.0,1.0
22904,2754,34.32510000000001,2.0,4.0,3.0,house,42261000.0,45.0
22905,2754,34.32510000000001,2.0,4.0,3.0,other,4905000.0,4.0
22906,2754,34.32510000000001,3.0,3.0,2.0,house,749000.0,1.0
22907,2754,34.32510000000001,3.0,3.0,2.0,semi detached,427000.0,1.0
22908,2754,34.32510000000001,3.0,3.0,3.0,house,685000.0,1.0
22909,2754,34.32510000000001,3.0,4.0,2.0,house,11740500.0,15.0
22910,2754,34.32510000000001,3.0,4.0,2.0,other,3175000.0,3.0
22911,2754,34.32510000000001,3.0,4.0,3.0,house,18476000.0,17.0
22912,2754,34.32510000000001,3.0,4.0,3.0,other,3885000.0,2.0
22913,2754,34.32510000000001,4.0,4.0,2.0,house,980000.0,1.0
22914,2754,34.32510000000001,4.0,4.0,3.0,house,930000.0,1.0
22915,2754,34.32510000000001,4.0,4.0,3.0,other,1800000.0,1.0
22916,2754,34.32510000000001,5.0,4.0,3.0,land,6227000.0,12.0
22917,2754,34.32510000000001,5.0,4.0,3.0,other,1300000.0,1.0
22918,2755,3.0543,,,,,,
22919,2756,1486.8344999999995,1.0,0.0,0.0,apartment,1200000.0,2.0
22920,2756,1486.8344999999995,1.0,0.0,0.0,house,325000.0,1.0
22921,2756,1486.8344999999995,1.0,0.0,0.0,other,4855000.0,8.0
22922,2756,1486.8344999999995,1.0,0.0,2.0,house,405000.0,1.0
22923,2756,1486.8344999999995,1.0,0.0,3.0,other,425000.0,1.0
22924,2756,1486.8344999999995,1.0,1.0,0.0,house,4790000.0,7.0
22925,2756,1486.8344999999995,1.0,1.0,0.0,other,1225000.0,3.0
22926,2756,1486.8344999999995,1.0,1.0,1.0,house,2182000.0,4.0
22927,2756,1486.8344999999995,1.0,1.0,1.0,other,530000.0,2.0
22928,2756,1486.8344999999995,1.0,1.0,2.0,house,3150000.0,3.0
22929,2756,1486.8344999999995,1.0,1.0,2.0,other,2125000.0,3.0
22930,2756,1486.8344999999995,1.0,1.0,3.0,house,3524500.0,6.0
22931,2756,1486.8344999999995,1.0,1.0,3.0,other,930000.0,3.0
22932,2756,1486.8344999999995,1.0,2.0,0.0,house,6353500.0,10.0
22933,2756,1486.8344999999995,1.0,2.0,0.0,other,4095000.0,5.0
22934,2756,1486.8344999999995,1.0,2.0,1.0,apartment,2583500.0,7.0
22935,2756,1486.8344999999995,1.0,2.0,1.0,house,28975500.0,54.0
22936,2756,1486.8344999999995,1.0,2.0,1.0,other,1000000.0,2.0
22937,2756,1486.8344999999995,1.0,2.0,1.0,semi detached,8673500.0,25.0
22938,2756,1486.8344999999995,1.0,2.0,2.0,house,12050000.0,26.0
22939,2756,1486.8344999999995,1.0,2.0,2.0,other,5445000.0,9.0
22940,2756,1486.8344999999995,1.0,2.0,2.0,semi detached,3891000.0,9.0
22941,2756,1486.8344999999995,1.0,2.0,3.0,apartment,472000.0,1.0
22942,2756,1486.8344999999995,1.0,2.0,3.0,house,4355000.0,8.0
22943,2756,1486.8344999999995,1.0,2.0,3.0,other,6400000.0,5.0
22944,2756,1486.8344999999995,1.0,3.0,0.0,house,26632501.0,48.0
22945,2756,1486.8344999999995,1.0,3.0,0.0,land,1120000.0,1.0
22946,2756,1486.8344999999995,1.0,3.0,0.0,other,6886000.0,6.0
22947,2756,1486.8344999999995,1.0,3.0,0.0,semi detached,745000.0,2.0
22948,2756,1486.8344999999995,1.0,3.0,1.0,house,194370842.0,381.0
22949,2756,1486.8344999999995,1.0,3.0,1.0,land,522000.0,1.0
22950,2756,1486.8344999999995,1.0,3.0,1.0,other,5507500.0,6.0
22951,2756,1486.8344999999995,1.0,3.0,1.0,semi detached,20446900.0,50.0
22952,2756,1486.8344999999995,1.0,3.0,2.0,apartment,771500.0,2.0
22953,2756,1486.8344999999995,1.0,3.0,2.0,house,175502750.0,310.0
22954,2756,1486.8344999999995,1.0,3.0,2.0,land,1720000.0,2.0
22955,2756,1486.8344999999995,1.0,3.0,2.0,other,11055000.0,10.0
22956,2756,1486.8344999999995,1.0,3.0,2.0,semi detached,5511500.0,13.0
22957,2756,1486.8344999999995,1.0,3.0,3.0,house,100120605.0,173.0
22958,2756,1486.8344999999995,1.0,3.0,3.0,other,12579680.0,9.0
22959,2756,1486.8344999999995,1.0,4.0,0.0,house,7125500.0,13.0
22960,2756,1486.8344999999995,1.0,4.0,0.0,other,850000.0,1.0
22961,2756,1486.8344999999995,1.0,4.0,1.0,house,29530500.0,54.0
22962,2756,1486.8344999999995,1.0,4.0,1.0,other,1150000.0,2.0
22963,2756,1486.8344999999995,1.0,4.0,1.0,semi detached,981000.0,2.0
22964,2756,1486.8344999999995,1.0,4.0,2.0,house,21758011.0,41.0
22965,2756,1486.8344999999995,1.0,4.0,2.0,land,1580000.0,1.0
22966,2756,1486.8344999999995,1.0,4.0,2.0,other,1650000.0,2.0
22967,2756,1486.8344999999995,1.0,4.0,3.0,house,31963500.0,45.0
22968,2756,1486.8344999999995,1.0,4.0,3.0,other,6580000.0,9.0
22969,2756,1486.8344999999995,2.0,1.0,2.0,house,1160000.0,2.0
22970,2756,1486.8344999999995,2.0,1.0,2.0,other,300000.0,1.0
22971,2756,1486.8344999999995,2.0,2.0,0.0,house,800000.0,2.0
22972,2756,1486.8344999999995,2.0,2.0,0.0,other,2500000.0,1.0
22973,2756,1486.8344999999995,2.0,2.0,1.0,house,380000.0,1.0
22974,2756,1486.8344999999995,2.0,2.0,1.0,semi detached,328000.0,1.0
22975,2756,1486.8344999999995,2.0,2.0,2.0,house,2115000.0,4.0
22976,2756,1486.8344999999995,2.0,2.0,2.0,other,785000.0,1.0
22977,2756,1486.8344999999995,2.0,2.0,3.0,house,1826000.0,3.0
22978,2756,1486.8344999999995,2.0,2.0,3.0,other,1990000.0,2.0
22979,2756,1486.8344999999995,2.0,3.0,0.0,house,1520000.0,3.0
22980,2756,1486.8344999999995,2.0,3.0,0.0,other,6405000.0,5.0
22981,2756,1486.8344999999995,2.0,3.0,0.0,semi detached,517000.0,1.0
22982,2756,1486.8344999999995,2.0,3.0,1.0,house,30159000.0,53.0
22983,2756,1486.8344999999995,2.0,3.0,1.0,other,625000.0,1.0
22984,2756,1486.8344999999995,2.0,3.0,1.0,semi detached,3323000.0,7.0
22985,2756,1486.8344999999995,2.0,3.0,2.0,house,88237500.0,149.0
22986,2756,1486.8344999999995,2.0,3.0,2.0,other,6495000.0,5.0
22987,2756,1486.8344999999995,2.0,3.0,2.0,semi detached,11030500.0,22.0
22988,2756,1486.8344999999995,2.0,3.0,3.0,house,68360731.0,93.0
22989,2756,1486.8344999999995,2.0,3.0,3.0,land,890000.0,1.0
22990,2756,1486.8344999999995,2.0,3.0,3.0,other,11635000.0,11.0
22991,2756,1486.8344999999995,2.0,4.0,0.0,house,9390000.0,14.0
22992,2756,1486.8344999999995,2.0,4.0,0.0,other,7970000.0,6.0
22993,2756,1486.8344999999995,2.0,4.0,1.0,house,45464500.0,73.0
22994,2756,1486.8344999999995,2.0,4.0,1.0,other,1680000.0,2.0
22995,2756,1486.8344999999995,2.0,4.0,2.0,house,287778014.0,388.0
22996,2756,1486.8344999999995,2.0,4.0,2.0,land,9740000.0,9.0
22997,2756,1486.8344999999995,2.0,4.0,2.0,other,25765001.0,18.0
22998,2756,1486.8344999999995,2.0,4.0,2.0,semi detached,4468000.0,9.0
22999,2756,1486.8344999999995,2.0,4.0,3.0,house,227035252.0,242.0
23000,2756,1486.8344999999995,2.0,4.0,3.0,other,56997100.0,44.0
23001,2756,1486.8344999999995,2.0,4.0,3.0,semi detached,717000.0,1.0
23002,2756,1486.8344999999995,3.0,0.0,1.0,house,348000.0,1.0
23003,2756,1486.8344999999995,3.0,3.0,1.0,house,612000.0,1.0
23004,2756,1486.8344999999995,3.0,3.0,2.0,house,6930000.0,10.0
23005,2756,1486.8344999999995,3.0,3.0,2.0,semi detached,536550.0,1.0
23006,2756,1486.8344999999995,3.0,3.0,3.0,house,11325000.0,14.0
23007,2756,1486.8344999999995,3.0,3.0,3.0,other,2350000.0,2.0
23008,2756,1486.8344999999995,3.0,4.0,0.0,house,2451800.0,2.0
23009,2756,1486.8344999999995,3.0,4.0,0.0,other,2490000.0,2.0
23010,2756,1486.8344999999995,3.0,4.0,1.0,house,10332600.0,13.0
23011,2756,1486.8344999999995,3.0,4.0,1.0,other,1090000.0,1.0
23012,2756,1486.8344999999995,3.0,4.0,2.0,house,88817327.0,89.0
23013,2756,1486.8344999999995,3.0,4.0,2.0,land,2790000.0,3.0
23014,2756,1486.8344999999995,3.0,4.0,2.0,other,12350000.0,8.0
23015,2756,1486.8344999999995,3.0,4.0,3.0,house,155138300.0,120.0
23016,2756,1486.8344999999995,3.0,4.0,3.0,land,2550000.0,1.0
23017,2756,1486.8344999999995,3.0,4.0,3.0,other,40810100.0,29.0
23018,2756,1486.8344999999995,4.0,3.0,2.0,house,2770000.0,4.0
23019,2756,1486.8344999999995,4.0,3.0,3.0,house,2534187.0,2.0
23020,2756,1486.8344999999995,4.0,4.0,2.0,house,11260000.0,11.0
23021,2756,1486.8344999999995,4.0,4.0,2.0,other,5500000.0,2.0
23022,2756,1486.8344999999995,4.0,4.0,3.0,house,58274000.0,40.0
23023,2756,1486.8344999999995,4.0,4.0,3.0,other,13222000.0,10.0
23024,2756,1486.8344999999995,5.0,4.0,1.0,house,650000.0,1.0
23025,2756,1486.8344999999995,5.0,4.0,2.0,house,1325000.0,1.0
23026,2756,1486.8344999999995,5.0,4.0,3.0,house,7990000.0,5.0
23027,2756,1486.8344999999995,5.0,4.0,3.0,land,46176500.0,55.0
23028,2756,1486.8344999999995,5.0,4.0,3.0,other,15228000.0,10.0
23029,2757,8.3269,1.0,1.0,1.0,house,475000.0,1.0
23030,2757,8.3269,1.0,2.0,0.0,house,985000.0,2.0
23031,2757,8.3269,1.0,2.0,1.0,house,450000.0,1.0
23032,2757,8.3269,1.0,3.0,0.0,house,590000.0,1.0
23033,2757,8.3269,1.0,3.0,1.0,house,4325000.0,4.0
23034,2757,8.3269,1.0,3.0,2.0,house,5098000.0,8.0
23035,2757,8.3269,1.0,3.0,3.0,house,2305000.0,2.0
23036,2757,8.3269,1.0,4.0,2.0,house,615000.0,1.0
23037,2757,8.3269,1.0,4.0,3.0,house,1665000.0,2.0
23038,2757,8.3269,2.0,3.0,1.0,house,1015000.0,2.0
23039,2757,8.3269,2.0,3.0,2.0,house,2408000.0,4.0
23040,2757,8.3269,2.0,3.0,3.0,house,2230000.0,3.0
23041,2757,8.3269,2.0,4.0,0.0,house,725000.0,1.0
23042,2757,8.3269,2.0,4.0,0.0,other,950000.0,1.0
23043,2757,8.3269,2.0,4.0,2.0,house,9972550.0,12.0
23044,2757,8.3269,2.0,4.0,3.0,house,13365000.0,13.0
23045,2757,8.3269,2.0,4.0,3.0,other,835000.0,1.0
23046,2757,8.3269,3.0,3.0,2.0,house,2550000.0,3.0
23047,2757,8.3269,3.0,3.0,3.0,house,615000.0,1.0
23048,2757,8.3269,3.0,4.0,2.0,house,4242000.0,6.0
23049,2757,8.3269,3.0,4.0,3.0,house,4280000.0,2.0
23050,2757,8.3269,3.0,4.0,3.0,other,995000.0,1.0
23051,2757,8.3269,4.0,4.0,2.0,house,1170000.0,1.0
23052,2757,8.3269,4.0,4.0,3.0,house,1460000.0,1.0
23053,2758,572.1442999999999,1.0,1.0,0.0,house,980000.0,2.0
23054,2758,572.1442999999999,1.0,1.0,1.0,house,1443000.0,2.0
23055,2758,572.1442999999999,1.0,1.0,1.0,other,419000.0,1.0
23056,2758,572.1442999999999,1.0,1.0,3.0,house,2280000.0,3.0
23057,2758,572.1442999999999,1.0,2.0,0.0,house,5013000.0,8.0
23058,2758,572.1442999999999,1.0,2.0,0.0,land,728000.0,1.0
23059,2758,572.1442999999999,1.0,2.0,1.0,house,8662000.0,14.0
23060,2758,572.1442999999999,1.0,2.0,1.0,other,500000.0,1.0
23061,2758,572.1442999999999,1.0,2.0,2.0,house,2490500.0,4.0
23062,2758,572.1442999999999,1.0,2.0,2.0,other,600000.0,1.0
23063,2758,572.1442999999999,1.0,2.0,3.0,house,6280000.0,10.0
23064,2758,572.1442999999999,1.0,3.0,0.0,house,3792000.0,6.0
23065,2758,572.1442999999999,1.0,3.0,1.0,house,13037500.0,23.0
23066,2758,572.1442999999999,1.0,3.0,1.0,other,2300000.0,4.0
23067,2758,572.1442999999999,1.0,3.0,1.0,semi detached,405000.0,1.0
23068,2758,572.1442999999999,1.0,3.0,2.0,house,12979100.0,22.0
23069,2758,572.1442999999999,1.0,3.0,2.0,other,5416000.0,7.0
23070,2758,572.1442999999999,1.0,3.0,3.0,house,14808000.0,20.0
23071,2758,572.1442999999999,1.0,3.0,3.0,other,4970000.0,7.0
23072,2758,572.1442999999999,1.0,4.0,0.0,other,680000.0,1.0
23073,2758,572.1442999999999,1.0,4.0,1.0,house,1487500.0,2.0
23074,2758,572.1442999999999,1.0,4.0,2.0,house,2750000.0,4.0
23075,2758,572.1442999999999,1.0,4.0,3.0,house,7840000.0,12.0
23076,2758,572.1442999999999,1.0,4.0,3.0,other,5040000.0,6.0
23077,2758,572.1442999999999,2.0,2.0,0.0,house,852000.0,2.0
23078,2758,572.1442999999999,2.0,2.0,2.0,house,705000.0,1.0
23079,2758,572.1442999999999,2.0,2.0,3.0,house,1305000.0,2.0
23080,2758,572.1442999999999,2.0,2.0,3.0,other,700000.0,1.0
23081,2758,572.1442999999999,2.0,3.0,0.0,house,1155000.0,2.0
23082,2758,572.1442999999999,2.0,3.0,1.0,house,7188500.0,12.0
23083,2758,572.1442999999999,2.0,3.0,1.0,other,972000.0,1.0
23084,2758,572.1442999999999,2.0,3.0,2.0,house,30687500.0,46.0
23085,2758,572.1442999999999,2.0,3.0,2.0,other,6610000.0,8.0
23086,2758,572.1442999999999,2.0,3.0,3.0,house,22314998.0,27.0
23087,2758,572.1442999999999,2.0,3.0,3.0,other,2860500.0,4.0
23088,2758,572.1442999999999,2.0,4.0,0.0,house,4713000.0,6.0
23089,2758,572.1442999999999,2.0,4.0,1.0,house,7471700.0,11.0
23090,2758,572.1442999999999,2.0,4.0,2.0,house,87832100.0,99.0
23091,2758,572.1442999999999,2.0,4.0,2.0,other,11982500.0,11.0
23092,2758,572.1442999999999,2.0,4.0,3.0,house,101166500.0,105.0
23093,2758,572.1442999999999,2.0,4.0,3.0,other,26324000.0,23.0
23094,2758,572.1442999999999,3.0,1.0,0.0,house,530500.0,1.0
23095,2758,572.1442999999999,3.0,2.0,2.0,house,540000.0,1.0
23096,2758,572.1442999999999,3.0,2.0,3.0,house,900000.0,1.0
23097,2758,572.1442999999999,3.0,3.0,1.0,house,500000.0,1.0
23098,2758,572.1442999999999,3.0,3.0,2.0,house,2567500.0,4.0
23099,2758,572.1442999999999,3.0,3.0,3.0,house,3945000.0,4.0
23100,2758,572.1442999999999,3.0,3.0,3.0,other,665000.0,1.0
23101,2758,572.1442999999999,3.0,4.0,0.0,house,1435000.0,1.0
23102,2758,572.1442999999999,3.0,4.0,1.0,house,730000.0,1.0
23103,2758,572.1442999999999,3.0,4.0,2.0,house,52456000.0,56.0
23104,2758,572.1442999999999,3.0,4.0,2.0,other,5122000.0,5.0
23105,2758,572.1442999999999,3.0,4.0,3.0,house,104236000.0,74.0
23106,2758,572.1442999999999,3.0,4.0,3.0,other,28198500.0,24.0
23107,2758,572.1442999999999,4.0,3.0,3.0,house,835000.0,1.0
23108,2758,572.1442999999999,4.0,4.0,2.0,house,5465000.0,5.0
